01/01/2025 16:22:45 - Tradução iniciada em: 2025-01-01_16-22-45
01/01/2025 16:22:49 - Processando página 14 de 306
01/01/2025 16:22:49 - Página 14 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_14.pdf
01/01/2025 16:22:49 - Processando página 15 de 306
01/01/2025 16:22:50 - Página 15 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_15.pdf
01/01/2025 16:22:50 - Processando página 16 de 306
01/01/2025 16:22:50 - Página 16 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_16.pdf
01/01/2025 16:22:50 - Processando página 17 de 306
01/01/2025 16:22:50 - Página 17 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_17.pdf
01/01/2025 16:22:50 - Processando página 18 de 306
01/01/2025 16:22:51 - Página 18 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_18.pdf
01/01/2025 16:22:51 - Processando página 19 de 306
01/01/2025 16:22:51 - Página 19 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_19.pdf
01/01/2025 16:22:51 - Processando página 20 de 306
01/01/2025 16:22:51 - Página 20 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_20.pdf
01/01/2025 16:22:51 - Processando página 21 de 306
01/01/2025 16:22:52 - Página 21 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_21.pdf
01/01/2025 16:22:52 - Processando página 22 de 306
01/01/2025 16:22:52 - Página 22 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_22.pdf
01/01/2025 16:22:52 - Processando página 23 de 306
01/01/2025 16:22:53 - Página 23 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_23.pdf
01/01/2025 16:22:53 - Processando página 24 de 306
01/01/2025 16:22:53 - Página 24 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_24.pdf
01/01/2025 16:22:53 - Processando página 25 de 306
01/01/2025 16:22:54 - Página 25 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_25.pdf
01/01/2025 16:22:54 - Processando página 26 de 306
01/01/2025 16:22:54 - Página 26 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_26.pdf
01/01/2025 16:22:54 - Processando página 27 de 306
01/01/2025 16:22:54 - Página 27 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_27.pdf
01/01/2025 16:22:54 - Processando página 28 de 306
01/01/2025 16:22:54 - Página 28 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_28.pdf
01/01/2025 16:22:54 - Processando página 29 de 306
01/01/2025 16:22:55 - Página 29 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_29.pdf
01/01/2025 16:22:55 - Processando página 30 de 306
01/01/2025 16:22:55 - Página 30 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_30.pdf
01/01/2025 16:22:55 - Processando página 31 de 306
01/01/2025 16:22:55 - Página 31 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_31.pdf
01/01/2025 16:22:55 - Processando página 32 de 306
01/01/2025 16:22:56 - Página 32 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_32.pdf
01/01/2025 16:22:56 - Processando página 33 de 306
01/01/2025 16:22:56 - Página 33 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_33.pdf
01/01/2025 16:22:56 - Processando página 34 de 306
01/01/2025 16:22:56 - Página 34 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_34.pdf
01/01/2025 16:22:56 - Processando página 35 de 306
01/01/2025 16:22:57 - Página 35 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_35.pdf
01/01/2025 16:22:57 - Processando página 36 de 306
01/01/2025 16:22:57 - Página 36 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_36.pdf
01/01/2025 16:22:57 - Processando página 37 de 306
01/01/2025 16:22:57 - Página 37 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_37.pdf
01/01/2025 16:22:57 - Processando página 38 de 306
01/01/2025 16:22:58 - Página 38 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_38.pdf
01/01/2025 16:22:58 - Processando página 39 de 306
01/01/2025 16:22:58 - Página 39 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_39.pdf
01/01/2025 16:22:58 - Processando página 40 de 306
01/01/2025 16:22:58 - Página 40 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_40.pdf
01/01/2025 16:22:58 - Processando página 41 de 306
01/01/2025 16:22:59 - Página 41 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_41.pdf
01/01/2025 16:22:59 - Processando página 42 de 306
01/01/2025 16:22:59 - Página 42 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_42.pdf
01/01/2025 16:22:59 - Processando página 43 de 306
01/01/2025 16:22:59 - Página 43 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_43.pdf
01/01/2025 16:22:59 - Processando página 44 de 306
01/01/2025 16:23:00 - Página 44 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_44.pdf
01/01/2025 16:23:00 - Processando página 45 de 306
01/01/2025 16:23:00 - Página 45 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_45.pdf
01/01/2025 16:23:00 - Processando página 46 de 306
01/01/2025 16:23:00 - Página 46 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_46.pdf
01/01/2025 16:23:00 - Processando página 47 de 306
01/01/2025 16:23:01 - Página 47 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_47.pdf
01/01/2025 16:23:01 - Processando página 48 de 306
01/01/2025 16:23:01 - Página 48 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_48.pdf
01/01/2025 16:23:01 - Processando página 49 de 306
01/01/2025 16:23:01 - Página 49 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_49.pdf
01/01/2025 16:23:01 - Processando página 50 de 306
01/01/2025 16:23:02 - Página 50 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_50.pdf
01/01/2025 16:23:02 - Processando página 51 de 306
01/01/2025 16:23:02 - Página 51 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_51.pdf
01/01/2025 16:23:02 - Processando página 52 de 306
01/01/2025 16:23:02 - Página 52 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_52.pdf
01/01/2025 16:23:02 - Processando página 53 de 306
01/01/2025 16:23:03 - Página 53 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_53.pdf
01/01/2025 16:23:03 - Processando página 54 de 306
01/01/2025 16:23:03 - Página 54 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_54.pdf
01/01/2025 16:23:03 - Processando página 55 de 306
01/01/2025 16:23:03 - Página 55 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_55.pdf
01/01/2025 16:23:03 - Processando página 56 de 306
01/01/2025 16:23:03 - Página 56 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_56.pdf
01/01/2025 16:23:03 - Processando página 57 de 306
01/01/2025 16:23:04 - Página 57 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_57.pdf
01/01/2025 16:23:04 - Processando página 58 de 306
01/01/2025 16:23:04 - Página 58 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_58.pdf
01/01/2025 16:23:04 - Processando página 59 de 306
01/01/2025 16:23:04 - Página 59 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_59.pdf
01/01/2025 16:23:04 - Processando página 60 de 306
01/01/2025 16:23:05 - Página 60 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_60.pdf
01/01/2025 16:23:05 - Processando página 61 de 306
01/01/2025 16:23:05 - Página 61 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_61.pdf
01/01/2025 16:23:05 - Processando página 62 de 306
01/01/2025 16:23:06 - Página 62 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_62.pdf
01/01/2025 16:23:06 - Processando página 63 de 306
01/01/2025 16:23:06 - Página 63 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_63.pdf
01/01/2025 16:23:06 - Processando página 64 de 306
01/01/2025 16:23:06 - Página 64 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_64.pdf
01/01/2025 16:23:06 - Processando página 65 de 306
01/01/2025 16:23:07 - Página 65 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_65.pdf
01/01/2025 16:23:07 - Processando página 66 de 306
01/01/2025 16:23:07 - Página 66 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_66.pdf
01/01/2025 16:23:07 - Processando página 67 de 306
01/01/2025 16:23:07 - Página 67 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_67.pdf
01/01/2025 16:23:07 - Processando página 68 de 306
01/01/2025 16:23:08 - Página 68 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_68.pdf
01/01/2025 16:23:08 - Processando página 69 de 306
01/01/2025 16:23:08 - Página 69 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_69.pdf
01/01/2025 16:23:08 - Processando página 70 de 306
01/01/2025 16:23:08 - Página 70 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_70.pdf
01/01/2025 16:23:08 - Processando página 71 de 306
01/01/2025 16:23:09 - Página 71 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_71.pdf
01/01/2025 16:23:09 - Processando página 72 de 306
01/01/2025 16:23:09 - Página 72 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_72.pdf
01/01/2025 16:23:09 - Processando página 73 de 306
01/01/2025 16:23:09 - Página 73 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_73.pdf
01/01/2025 16:23:09 - Processando página 74 de 306
01/01/2025 16:23:10 - Página 74 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_74.pdf
01/01/2025 16:23:10 - Processando página 75 de 306
01/01/2025 16:23:10 - Página 75 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_75.pdf
01/01/2025 16:23:10 - Processando página 76 de 306
01/01/2025 16:23:10 - Página 76 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_76.pdf
01/01/2025 16:23:10 - Processando página 77 de 306
01/01/2025 16:23:11 - Página 77 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_77.pdf
01/01/2025 16:23:11 - Processando página 78 de 306
01/01/2025 16:23:12 - Página 78 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_78.pdf
01/01/2025 16:23:12 - Processando página 79 de 306
01/01/2025 16:23:12 - Página 79 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_79.pdf
01/01/2025 16:23:12 - Processando página 80 de 306
01/01/2025 16:23:13 - Página 80 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_80.pdf
01/01/2025 16:23:13 - Processando página 81 de 306
01/01/2025 16:23:13 - Página 81 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_81.pdf
01/01/2025 16:23:13 - Processando página 82 de 306
01/01/2025 16:23:14 - Página 82 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_82.pdf
01/01/2025 16:23:14 - Processando página 83 de 306
01/01/2025 16:23:14 - Página 83 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_83.pdf
01/01/2025 16:23:14 - Processando página 84 de 306
01/01/2025 16:23:14 - Página 84 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_84.pdf
01/01/2025 16:23:14 - Processando página 85 de 306
01/01/2025 16:23:15 - Página 85 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_85.pdf
01/01/2025 16:23:15 - Processando página 86 de 306
01/01/2025 16:23:15 - Página 86 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_86.pdf
01/01/2025 16:23:15 - Processando página 87 de 306
01/01/2025 16:23:16 - Página 87 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_87.pdf
01/01/2025 16:23:16 - Processando página 88 de 306
01/01/2025 16:23:16 - Página 88 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_88.pdf
01/01/2025 16:23:16 - Processando página 89 de 306
01/01/2025 16:23:16 - Página 89 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_89.pdf
01/01/2025 16:23:16 - Processando página 90 de 306
01/01/2025 16:23:17 - Página 90 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_90.pdf
01/01/2025 16:23:17 - Processando página 91 de 306
01/01/2025 16:23:17 - Página 91 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_91.pdf
01/01/2025 16:23:17 - Processando página 92 de 306
01/01/2025 16:23:18 - Página 92 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_92.pdf
01/01/2025 16:23:18 - Processando página 93 de 306
01/01/2025 16:23:18 - Página 93 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_93.pdf
01/01/2025 16:23:18 - Processando página 94 de 306
01/01/2025 16:23:19 - Página 94 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_94.pdf
01/01/2025 16:23:19 - Processando página 95 de 306
01/01/2025 16:23:19 - Página 95 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_95.pdf
01/01/2025 16:23:19 - Processando página 96 de 306
01/01/2025 16:23:20 - Página 96 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_96.pdf
01/01/2025 16:23:20 - Processando página 97 de 306
01/01/2025 16:23:20 - Página 97 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_97.pdf
01/01/2025 16:23:20 - Processando página 98 de 306
01/01/2025 16:23:20 - Página 98 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_98.pdf
01/01/2025 16:23:20 - Processando página 99 de 306
01/01/2025 16:23:21 - Página 99 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_99.pdf
01/01/2025 16:23:21 - Processando página 100 de 306
01/01/2025 16:23:21 - Página 100 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_100.pdf
01/01/2025 16:23:21 - Processando página 101 de 306
01/01/2025 16:23:21 - Página 101 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_101.pdf
01/01/2025 16:23:21 - Processando página 102 de 306
01/01/2025 16:23:22 - Página 102 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_102.pdf
01/01/2025 16:23:22 - Processando página 103 de 306
01/01/2025 16:23:22 - Página 103 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_103.pdf
01/01/2025 16:23:22 - Processando página 104 de 306
01/01/2025 16:23:23 - Página 104 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_104.pdf
01/01/2025 16:23:23 - Processando página 105 de 306
01/01/2025 16:23:23 - Página 105 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_105.pdf
01/01/2025 16:23:23 - Processando página 106 de 306
01/01/2025 16:23:24 - Página 106 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_106.pdf
01/01/2025 16:23:24 - Processando página 107 de 306
01/01/2025 16:23:24 - Página 107 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_107.pdf
01/01/2025 16:23:24 - Processando página 108 de 306
01/01/2025 16:23:24 - Página 108 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_108.pdf
01/01/2025 16:23:24 - Processando página 109 de 306
01/01/2025 16:23:24 - Página 109 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_109.pdf
01/01/2025 16:23:24 - Processando página 110 de 306
01/01/2025 16:23:25 - Página 110 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_110.pdf
01/01/2025 16:23:25 - Processando página 111 de 306
01/01/2025 16:23:25 - Página 111 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_111.pdf
01/01/2025 16:23:25 - Processando página 112 de 306
01/01/2025 16:23:26 - Página 112 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_112.pdf
01/01/2025 16:23:26 - Processando página 113 de 306
01/01/2025 16:23:26 - Página 113 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_113.pdf
01/01/2025 16:23:26 - Processando página 114 de 306
01/01/2025 16:23:26 - Página 114 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_114.pdf
01/01/2025 16:23:26 - Processando página 115 de 306
01/01/2025 16:23:26 - Página 115 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_115.pdf
01/01/2025 16:23:26 - Processando página 116 de 306
01/01/2025 16:23:27 - Página 116 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_116.pdf
01/01/2025 16:23:27 - Processando página 117 de 306
01/01/2025 16:23:27 - Página 117 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_117.pdf
01/01/2025 16:23:27 - Processando página 118 de 306
01/01/2025 16:23:27 - Página 118 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_118.pdf
01/01/2025 16:23:27 - Processando página 119 de 306
01/01/2025 16:23:28 - Página 119 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_119.pdf
01/01/2025 16:23:28 - Processando página 120 de 306
01/01/2025 16:23:28 - Página 120 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_120.pdf
01/01/2025 16:23:28 - Processando página 121 de 306
01/01/2025 16:23:28 - Página 121 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_121.pdf
01/01/2025 16:23:28 - Processando página 122 de 306
01/01/2025 16:23:29 - Página 122 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_122.pdf
01/01/2025 16:23:29 - Processando página 123 de 306
01/01/2025 16:23:29 - Página 123 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_123.pdf
01/01/2025 16:23:29 - Processando página 124 de 306
01/01/2025 16:23:29 - Página 124 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_124.pdf
01/01/2025 16:23:29 - Processando página 125 de 306
01/01/2025 16:23:30 - Página 125 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_125.pdf
01/01/2025 16:23:30 - Processando página 126 de 306
01/01/2025 16:23:30 - Página 126 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_126.pdf
01/01/2025 16:23:30 - Processando página 127 de 306
01/01/2025 16:23:31 - Página 127 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_127.pdf
01/01/2025 16:23:31 - Processando página 128 de 306
01/01/2025 16:23:31 - Página 128 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_128.pdf
01/01/2025 16:23:31 - Processando página 129 de 306
01/01/2025 16:23:31 - Página 129 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_129.pdf
01/01/2025 16:23:31 - Processando página 130 de 306
01/01/2025 16:23:31 - Página 130 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_130.pdf
01/01/2025 16:23:31 - Processando página 131 de 306
01/01/2025 16:23:32 - Página 131 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_131.pdf
01/01/2025 16:23:32 - Processando página 132 de 306
01/01/2025 16:23:32 - Página 132 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_132.pdf
01/01/2025 16:23:32 - Processando página 133 de 306
01/01/2025 16:23:32 - Página 133 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_133.pdf
01/01/2025 16:23:32 - Processando página 134 de 306
01/01/2025 16:23:33 - Página 134 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_134.pdf
01/01/2025 16:23:33 - Processando página 135 de 306
01/01/2025 16:23:33 - Página 135 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_135.pdf
01/01/2025 16:23:33 - Processando página 136 de 306
01/01/2025 16:23:33 - Página 136 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_136.pdf
01/01/2025 16:23:33 - Processando página 137 de 306
01/01/2025 16:23:34 - Página 137 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_137.pdf
01/01/2025 16:23:34 - Processando página 138 de 306
01/01/2025 16:23:34 - Página 138 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_138.pdf
01/01/2025 16:23:34 - Processando página 139 de 306
01/01/2025 16:23:34 - Página 139 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_139.pdf
01/01/2025 16:23:34 - Processando página 140 de 306
01/01/2025 16:23:35 - Página 140 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_140.pdf
01/01/2025 16:23:35 - Processando página 141 de 306
01/01/2025 16:23:35 - Página 141 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_141.pdf
01/01/2025 16:23:35 - Processando página 142 de 306
01/01/2025 16:23:36 - Página 142 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_142.pdf
01/01/2025 16:23:36 - Processando página 143 de 306
01/01/2025 16:23:36 - Página 143 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_143.pdf
01/01/2025 16:23:36 - Processando página 144 de 306
01/01/2025 16:23:36 - Página 144 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_144.pdf
01/01/2025 16:23:36 - Processando página 145 de 306
01/01/2025 16:23:36 - Página 145 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_145.pdf
01/01/2025 16:23:36 - Processando página 146 de 306
01/01/2025 16:23:37 - Página 146 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_146.pdf
01/01/2025 16:23:37 - Processando página 147 de 306
01/01/2025 16:23:37 - Página 147 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_147.pdf
01/01/2025 16:23:37 - Processando página 148 de 306
01/01/2025 16:23:37 - Página 148 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_148.pdf
01/01/2025 16:23:37 - Processando página 149 de 306
01/01/2025 16:23:38 - Página 149 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_149.pdf
01/01/2025 16:23:38 - Processando página 150 de 306
01/01/2025 16:23:38 - Página 150 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_150.pdf
01/01/2025 16:23:38 - Processando página 151 de 306
01/01/2025 16:23:39 - Página 151 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_151.pdf
01/01/2025 16:23:39 - Processando página 152 de 306
01/01/2025 16:23:39 - Página 152 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_152.pdf
01/01/2025 16:23:39 - Processando página 153 de 306
01/01/2025 16:23:39 - Página 153 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_153.pdf
01/01/2025 16:23:39 - Processando página 154 de 306
01/01/2025 16:23:39 - Página 154 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_154.pdf
01/01/2025 16:23:39 - Processando página 155 de 306
01/01/2025 16:23:40 - Página 155 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_155.pdf
01/01/2025 16:23:40 - Processando página 156 de 306
01/01/2025 16:23:40 - Página 156 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_156.pdf
01/01/2025 16:23:40 - Processando página 157 de 306
01/01/2025 16:23:40 - Página 157 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_157.pdf
01/01/2025 16:23:40 - Processando página 158 de 306
01/01/2025 16:23:41 - Página 158 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_158.pdf
01/01/2025 16:23:41 - Processando página 159 de 306
01/01/2025 16:23:41 - Página 159 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_159.pdf
01/01/2025 16:23:41 - Processando página 160 de 306
01/01/2025 16:23:42 - Página 160 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_160.pdf
01/01/2025 16:23:42 - Processando página 161 de 306
01/01/2025 16:23:42 - Página 161 salva em paginas_traduzidas\traduzidas_2025-01-01_16-22-45/pagina_161.pdf
01/01/2025 16:23:42 - Processando página 162 de 306
